pre_idx,post_idx,pre_type,post_type,pre_root_id,post_root_id,syn_count,gS_mS_cm2,e_syn_mV,v_th_mV,k_minus,delta_mV,pre_baseline_mV,post_baseline_mV,s_inf_baseline,tau_s_baseline_ms,pair,is_r16_output
36906,46462,R1-6,L2,720575940632520040,720575940647946804,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.86426,-39.04541,0.00018017190581584003,9.998198131957079,"('R1-6', 'L2')",True
4021,23548,R1-6,L3,720575940611804002,720575940625021683,15.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.632454,-56.4122,0.0007380078454774453,9.992619772643588,"('R1-6', 'L3')",True
3622,23631,R1-6,L3,720575940611293230,720575940625062653,39.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.606735,-40.65529,0.0007443569213245083,9.992556281886063,"('R1-6', 'L3')",True
20933,28969,R1-6,L3,720575940623633165,720575940627966333,35.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.53333,-40.654503,0.0007627800576964154,9.99237205052509,"('R1-6', 'L3')",True
29067,29206,R1-6,T1,720575940628008018,720575940628070421,6.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-55.856033,0.0001721408088281338,9.998278442925761,"('R1-6', 'T1')",True
8265,6507,R1-6,L2,720575940615698538,720575940614200115,52.0,0.7999999,-72.0,-52.0,0.1,3.0,-42.376305,-42.5112,0.9611304276748693,0.3886957174592891,"('R1-6', 'L2')",True
5817,34187,R1-6,L2,720575940613484054,720575940630862843,53.0,0.7999999,-72.0,-52.0,0.1,3.0,-75.189606,-39.045765,0.0004393088779004468,9.995606762274848,"('R1-6', 'L2')",True
18074,11785,R1-6,R1-6,720575940622125428,720575940618398498,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-75.5771,-77.98409,0.00038609765650222483,9.9961388744809,"('R1-6', 'R1-6')",True
30628,26876,R1-6,L2,720575940628790780,720575940626997434,41.0,0.7999999,-72.0,-52.0,0.1,3.0,-73.390526,-39.041023,0.0007999387546890941,9.9920004635607,"('R1-6', 'L2')",True
26538,24539,R1-6,Lai,720575940626850916,720575940625666796,16.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.996796,-53.186085,0.00017238653842948794,9.998275985629784,"('R1-6', 'Lai')",True
45987,40391,R1-6,L1,720575940646095127,720575940635819199,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.99464,-45.73062,0.0006541331079427426,9.993458520006437,"('R1-6', 'L1')",True
23248,18051,R1-6,Lai,720575940624849225,720575940622114214,38.0,0.70000017,-72.0,-52.0,0.1,3.0,-75.27259,-53.54101,0.0004273284470857108,9.99572656658121,"('R1-6', 'Lai')",True
5620,12579,R1-6,L1,720575940613291161,720575940618992798,50.0,1.1999998,-72.0,-56.0,0.1,3.0,-36.784122,-60.295486,0.9983499404555038,0.01650059519908349,"('R1-6', 'L1')",True
16826,31017,R1-6,L3,720575940621522541,720575940629009155,54.0,0.74999994,-72.0,-56.0,0.1,3.0,-74.19365,-40.654644,0.0023184161470666,9.976815689863194,"('R1-6', 'L3')",True
22020,25619,R1-6,Lai,720575940624187027,720575940626350157,8.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-50.47072,0.0001721408088281338,9.998278442925761,"('R1-6', 'Lai')",True
6193,14050,R1-6,L2,720575940613823510,720575940620086277,50.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.00101,-36.762165,0.00017214475894858553,9.998278403424557,"('R1-6', 'L2')",True
6250,35205,R1-6,L1,720575940613895395,720575940631433167,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-73.52009,-39.04804,0.00290032119676486,9.970996639452924,"('R1-6', 'L1')",True
34122,22260,R1-6,Lai,720575940630825772,720575940624301448,35.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.81492,-44.25635,0.00018315897904251676,9.998168261225258,"('R1-6', 'Lai')",True
3876,39918,R1-6,L3,720575940611625682,720575940635295083,45.0,0.74999994,-72.0,-56.0,0.1,3.0,-0.4132689,-61.18364,0.9999999910257787,8.974221121282925e-08,"('R1-6', 'L3')",True
2600,28355,R1-6,T1,720575940609630987,720575940627675474,9.0,0.70000017,-72.0,-52.0,0.1,3.0,-70.96892,-58.206963,0.0017913857786011622,9.982085993469315,"('R1-6', 'T1')",True
40538,46215,R1-6,L3,720575940636017259,720575940646916404,16.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-40.690956,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
23879,35822,R1-6,L1,720575940625230059,720575940631869738,44.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.00044,-39.04286,0.000652869069467118,9.993471160391003,"('R1-6', 'L1')",True
5544,42516,R1-6,L1,720575940613206169,720575940638574662,51.0,1.1999998,-72.0,-56.0,0.1,3.0,-72.828926,-39.89436,0.0036490160585437234,9.9635096909467,"('R1-6', 'L1')",True
39062,3066,R1-6,Lai,720575940634332897,720575940610484931,13.0,0.70000017,-72.0,-52.0,0.1,3.0,-31.06394,-26.240389,0.9990693412713431,0.009306587147890457,"('R1-6', 'Lai')",True
8668,45913,R1-6,L3,720575940616088070,720575940645807726,23.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.00101,-40.590614,0.000652746195355016,9.993472389132107,"('R1-6', 'L3')",True
31485,38963,R1-6,L3,720575940629304681,720575940634222873,26.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-42.434444,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
4515,27961,R1-6,L2,720575940612345698,720575940627459642,47.0,0.7999999,-72.0,-52.0,0.1,3.0,-71.91951,-39.03414,0.0013055338971469735,9.98694451221146,"('R1-6', 'L2')",True
22816,32425,R1-6,L1,720575940624602406,720575940629888043,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.50429,-13.030022,0.0007701951765962957,9.992297899337196,"('R1-6', 'L1')",True
5264,45985,R1-6,L3,720575940612965874,720575940646092567,22.0,0.74999994,-72.0,-56.0,0.1,3.0,-59.489403,-40.68249,0.2380982494518858,7.619017391948937,"('R1-6', 'L3')",True
16555,12429,R1-6,L1,720575940621373355,720575940618854228,29.0,1.1999998,-72.0,-56.0,0.1,3.0,-76.22021,-39.04808,0.001181168835194794,9.98818816281245,"('R1-6', 'L1')",True
3904,12675,R1-6,L1,720575940611665362,720575940619070366,49.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.99903,-39.048084,0.0006531762489105423,9.993468088596615,"('R1-6', 'L1')",True
21488,29617,R1-6,L2,720575940623932952,720575940628284426,30.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-43.74868,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
21873,26214,R1-6,L3,720575940624123174,720575940626690704,22.0,0.74999994,-72.0,-56.0,0.1,3.0,-60.020477,-40.473892,0.2074839076825861,7.925160805080041,"('R1-6', 'L3')",True
30297,16402,R1-6,T1,720575940628615567,720575940621306816,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-36.04736,-46.80907,0.9951191681399902,0.048808317872796984,"('R1-6', 'T1')",True
19064,39867,R1-6,L1,720575940622664453,720575940635249775,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.993095,-21.74719,0.0006544689274658766,9.993455161811255,"('R1-6', 'L1')",True
15457,1845,R1-6,L2,720575940620840839,720575940608161410,58.0,0.7999999,-72.0,-52.0,0.1,3.0,-0.24160033,-12.457209,0.9999999678482833,3.215171625433274e-07,"('R1-6', 'L2')",True
26974,3302,R1-6,L3,720575940627039294,720575940610814414,5.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.98571,-40.654503,0.0006560810593274432,9.993439040492879,"('R1-6', 'L3')",True
7828,28612,R1-6,L2,720575940615302306,720575940627786769,63.0,0.7999999,-72.0,-52.0,0.1,3.0,-74.82613,-39.048073,0.0004958648071090743,9.995041202991189,"('R1-6', 'L2')",True
46686,20947,R1-6,L3,720575940650579321,720575940623638666,36.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-12.005817,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
4101,656,R1-6,L2,720575940611894882,720575940605701036,56.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-34.951927,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
25098,17424,R1-6,L3,720575940626008504,720575940621793371,22.0,0.74999994,-72.0,-56.0,0.1,3.0,-36.762505,-40.691357,0.9983617686100337,0.016382313655547775,"('R1-6', 'L3')",True
769,36328,R1-6,L1,720575940605852588,720575940632183115,36.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.696526,-21.446815,0.0007224241988119861,9.99277560910792,"('R1-6', 'L1')",True
7608,43857,R1-6,L2,720575940615118846,720575940640266584,57.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.9317,-39.044205,0.0001761671936772493,9.998238179077868,"('R1-6', 'L2')",True
5533,17707,R1-6,L3,720575940613192421,720575940621943557,25.0,0.74999994,-72.0,-56.0,0.1,3.0,-39.56975,-57.36523,0.9958345193148102,0.041654806231193504,"('R1-6', 'L3')",True
8943,6867,R1-6,L2,720575940616304706,720575940614526673,50.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.96152,-39.05796,0.0001744253735773324,9.998255597278607,"('R1-6', 'L2')",True
24255,1905,R1-6,Lai,720575940625492455,720575940608278914,53.0,0.70000017,-72.0,-52.0,0.1,3.0,-28.712011,-30.547087,0.999574858346225,0.004251416474399476,"('R1-6', 'Lai')",True
31669,6119,R1-6,L2,720575940629422185,720575940613728674,56.0,0.7999999,-72.0,-52.0,0.1,3.0,-36.40233,-17.216848,0.9945094652428538,0.05490534675330884,"('R1-6', 'L2')",True
11149,41402,R1-6,L1,720575940618003929,720575940637157232,37.0,1.1999998,-72.0,-56.0,0.1,3.0,-35.27543,-43.849277,0.999001433012875,0.00998566972245164,"('R1-6', 'L1')",True
13539,43948,R1-6,Lai,720575940619750966,720575940640379470,27.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.4784,-53.58044,0.0002048964857551421,9.997950886161371,"('R1-6', 'Lai')",True
676,4915,R1-6,L1,720575940605740460,720575940612680817,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-27.085352,-35.5117,0.9999348150015265,0.0006518499750218984,"('R1-6', 'L1')",True
41417,24498,R1-6,L2,720575940637190757,720575940625650151,64.0,0.7999999,-72.0,-52.0,0.1,3.0,-32.167984,-39.154152,0.9986558817241654,0.013441182558056599,"('R1-6', 'L2')",True
35073,43353,R1-6,L1,720575940631357947,720575940639636046,38.0,1.1999998,-72.0,-56.0,0.1,3.0,-47.636036,-39.048817,0.9420232530746513,0.5797674606142788,"('R1-6', 'L1')",True
2863,19402,R1-6,L1,720575940610079683,720575940622836521,51.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.90276,-39.571964,0.0006744617273432481,9.99325523381546,"('R1-6', 'L1')",True
35802,21344,R1-6,L2,720575940631853007,720575940623871978,48.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.952545,-39.05246,0.00017494772497055871,9.998250373764755,"('R1-6', 'L2')",True
22540,40752,R1-6,Lai,720575940624445674,720575940636289899,11.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.56469655,-52.18703,0.9999999641922535,3.580774601208044e-07,"('R1-6', 'Lai')",True
31391,26584,R1-6,Lai,720575940629235953,720575940626866832,18.0,0.70000017,-72.0,-52.0,0.1,3.0,-43.429462,-53.36965,0.9456714764607855,0.5432852272965639,"('R1-6', 'Lai')",True
17369,40466,R1-6,L2,720575940621769313,720575940635925855,32.0,0.7999999,-72.0,-52.0,0.1,3.0,-27.609573,-39.239513,0.9997055604088706,0.002944395867419111,"('R1-6', 'L2')",True
22705,9774,R1-6,L2,720575940624539370,720575940616991371,64.0,0.7999999,-72.0,-52.0,0.1,3.0,-63.090546,-27.373272,0.02420133087747827,9.757986545819888,"('R1-6', 'L2')",True
8652,6871,R1-6,L1,720575940616074719,720575940614527725,41.0,1.1999998,-72.0,-56.0,0.1,3.0,-0.10649675,-0.10664204,0.9999999918981094,8.101890482124249e-08,"('R1-6', 'L1')",True
3903,21004,R1-6,L3,720575940611664850,720575940623666835,38.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-15.290167,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
41706,38945,R1-6,L1,720575940637570222,720575940634203603,32.0,1.1999998,-72.0,-56.0,0.1,3.0,-77.89997,-39.032543,0.0006750893512730856,9.993248957576254,"('R1-6', 'L1')",True
7211,11035,R1-6,T1,720575940614766131,720575940617918609,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.98941,-57.95253,0.00017281147306170372,9.998271736283524,"('R1-6', 'T1')",True
16739,1817,R1-6,L2,720575940621475163,720575940608087474,61.0,0.7999999,-72.0,-52.0,0.1,3.0,-52.110985,-3.0849895,0.4907523176830494,5.092476747285689,"('R1-6', 'L2')",True
46481,37623,R1-6,L2,720575940648194436,720575940632998957,41.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.94845,-39.107967,0.00017518676251868952,9.998247983389309,"('R1-6', 'L2')",True
39668,38208,R1-6,Lai,720575940635082140,720575940633494047,27.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.54528,-53.425655,0.00020038015481128112,9.997996049470137,"('R1-6', 'Lai')",True
32396,11760,R1-6,Lai,720575940629872683,720575940618381012,26.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.84493,-53.639603,0.00018133594475982948,9.998186491567814,"('R1-6', 'Lai')",True
45525,4880,R1-6,L2,720575940644774088,720575940612648817,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.88277,-39.05303,0.00017906381972680003,9.998209212817805,"('R1-6', 'L2')",True
39384,16286,R1-6,L2,720575940634746268,720575940621250113,53.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.89047,-39.035965,0.00017860461481882838,9.998213804866817,"('R1-6', 'L2')",True
33508,43550,R1-6,L2,720575940630496503,720575940639886755,46.0,0.7999999,-72.0,-52.0,0.1,3.0,-9.488923,-13.186041,0.999999298721187,7.0127880257019905e-06,"('R1-6', 'L2')",True
15187,32924,R1-6,T1,720575940620712528,720575940630178048,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-58.363163,0.0001721408088281338,9.998278442925761,"('R1-6', 'T1')",True
12356,29875,R1-6,L1,720575940618781979,720575940628400149,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-39.04808,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
34769,44218,R1-6,Lai,720575940631194988,720575940640793944,14.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.13270669,-54.670887,0.9999999689944242,3.100557531149374e-07,"('R1-6', 'Lai')",True
41647,39938,R1-6,T1,720575940637504174,720575940635312831,7.0,0.70000017,-72.0,-52.0,0.1,3.0,-30.789444,-46.27688,0.9991506463336683,0.00849353653675298,"('R1-6', 'T1')",True
23698,21226,R1-6,L3,720575940625097992,720575940623804157,30.0,0.74999994,-72.0,-56.0,0.1,3.0,-73.621796,-21.830843,0.0028039118540747338,9.971960732865458,"('R1-6', 'L3')",True
24411,34688,R1-6,L2,720575940625585080,720575940631151324,38.0,0.7999999,-72.0,-52.0,0.1,3.0,-77.38469,-38.334858,0.0002113966100778173,9.997885884919112,"('R1-6', 'L2')",True
20295,45331,R1-6,L3,720575940623285213,720575940644276424,18.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-40.82931,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
778,19484,R1-6,Lai,720575940605869228,720575940622886388,31.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.52284,-53.580933,0.00020188424639459675,9.997981008554527,"('R1-6', 'Lai')",True
13055,23722,R1-6,L3,720575940619378555,720575940625113068,20.0,0.74999994,-72.0,-56.0,0.1,3.0,-3.9663672,-52.640457,0.9999999706667859,2.9333213642841774e-07,"('R1-6', 'L3')",True
22788,25029,R1-6,L3,720575940624588326,720575940625971642,7.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.97746,-56.95543,0.0006578859134916965,9.993420991951506,"('R1-6', 'L3')",True
45513,17243,R1-6,L2,720575940644753608,720575940621711041,54.0,0.7999999,-72.0,-52.0,0.1,3.0,-58.144512,-55.512306,0.11423734260820304,8.85762644192905,"('R1-6', 'L2')",True
5466,45320,R1-6,T1,720575940613136613,720575940644228000,6.0,0.70000017,-72.0,-52.0,0.1,3.0,-0.15219581,-57.591045,0.9999999687923423,3.1207657215246337e-07,"('R1-6', 'T1')",True
617,34867,R1-6,Lai,720575940605642412,720575940631246636,22.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.33924,-4.739066,0.00021462276904452208,9.997853623329927,"('R1-6', 'Lai')",True
36320,44113,R1-6,L1,720575940632176914,720575940640609187,47.0,1.1999998,-72.0,-56.0,0.1,3.0,-9.795777,-3.5551527,0.9999997952361348,2.04763862145747e-06,"('R1-6', 'L1')",True
5189,30778,R1-6,Lai,720575940612915418,720575940628870568,27.0,0.70000017,-72.0,-52.0,0.1,3.0,-48.673306,-53.615353,0.7519236338315743,2.480763624717998,"('R1-6', 'Lai')",True
45507,40256,R1-6,L3,720575940644747464,720575940635674872,31.0,0.74999994,-72.0,-56.0,0.1,3.0,-28.092413,-42.022152,0.9999088150352151,0.0009118496342612319,"('R1-6', 'L3')",True
42441,41029,R1-6,Lai,720575940638467930,720575940636655864,31.0,0.70000017,-72.0,-52.0,0.1,3.0,-72.8589,-53.580494,0.0009548822785878373,9.9904510283448,"('R1-6', 'Lai')",True
36264,31068,R1-6,L1,720575940632129551,720575940629039100,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-75.61101,-55.310436,0.0014467287012819585,9.98553256419115,"('R1-6', 'L1')",True
20103,5853,R1-6,L1,720575940623181180,720575940613516054,50.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001076,-38.393173,0.0006527312684173282,9.99347253840148,"('R1-6', 'L1')",True
43006,9474,R1-6,T1,720575940639199302,720575940616762054,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.9851,-55.90829,0.0001730598098251834,9.998269252915927,"('R1-6', 'T1')",True
7969,7446,R1-6,L1,720575940615424674,720575940614971944,42.0,1.1999998,-72.0,-56.0,0.1,3.0,-27.51521,-39.04018,0.999924773385512,0.0007522661336703594,"('R1-6', 'L1')",True
41357,33544,R1-6,L3,720575940637087095,720575940630516862,20.0,0.74999994,-72.0,-56.0,0.1,3.0,-56.28,-40.9095,0.476683685791162,5.233163064108173,"('R1-6', 'L3')",True
43729,9315,R1-6,Lai,720575940640117070,720575940616620866,16.0,0.70000017,-72.0,-52.0,0.1,3.0,-71.36788,-46.182407,0.0015686645469652938,9.984313205752487,"('R1-6', 'Lai')",True
26097,41690,R1-6,L2,720575940626631866,720575940637545038,60.0,0.7999999,-72.0,-52.0,0.1,3.0,-76.983604,-38.92368,0.00024162825351617482,9.997583568489235,"('R1-6', 'L2')",True
7366,44131,R1-6,L3,720575940614904273,720575940640643901,40.0,0.74999994,-72.0,-56.0,0.1,3.0,-46.655792,-49.07129,0.9574965084529211,0.42503490913727515,"('R1-6', 'L3')",True
17257,16464,R1-6,Lai,720575940621716833,720575940621337364,42.0,0.70000017,-72.0,-52.0,0.1,3.0,-15.922115,-22.930288,0.9999940132860571,5.9867138537091766e-05,"('R1-6', 'Lai')",True
22455,25622,R1-6,L1,720575940624397290,720575940626353916,51.0,1.1999998,-72.0,-56.0,0.1,3.0,-78.001045,-1.8637271,0.0006527381336836701,9.993472469748818,"('R1-6', 'L1')",True
8643,38416,R1-6,L1,720575940616066271,720575940633663917,52.0,1.1999998,-72.0,-56.0,0.1,3.0,-31.9341,-39.003452,0.9996719337727585,0.0032806622235289594,"('R1-6', 'L1')",True
11455,23831,R1-6,T1,720575940618189713,720575940625183502,5.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.96895,-58.36656,0.0001739939825948246,9.998259911188368,"('R1-6', 'T1')",True
37645,4116,R1-6,L2,720575940633014599,720575940611913170,51.0,0.7999999,-72.0,-52.0,0.1,3.0,-66.37983,-39.622528,0.00821718618924417,9.917827990320404,"('R1-6', 'L2')",True
47231,29755,R1-6,L2,720575940660823425,720575940628345733,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-41.924618,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
695,7341,R1-6,L1,720575940605767084,720575940614875176,25.0,1.1999998,-72.0,-56.0,0.1,3.0,-63.57087,-12.423689,0.07421860760978267,9.257813785949997,"('R1-6', 'L1')",True
34786,26434,R1-6,Lai,720575940631204603,720575940626802480,28.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.87525,-47.181118,0.00017951291344725273,9.998204721880668,"('R1-6', 'Lai')",True
32149,23527,R1-6,T1,720575940629726979,720575940625011300,11.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-33.077103,0.0001721408088281338,9.998278442925761,"('R1-6', 'T1')",True
19011,1905,R1-6,Lai,720575940622628852,720575940608278914,27.0,0.70000017,-72.0,-52.0,0.1,3.0,-27.848974,-30.547087,0.9996811087828726,0.003188912123755101,"('R1-6', 'Lai')",True
20334,38630,R1-6,Lai,720575940623305693,720575940633853741,37.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.729225,-53.571163,0.00018846526331210768,9.998115198383353,"('R1-6', 'Lai')",True
33288,23109,R1-6,L3,720575940630369743,720575940624765959,35.0,0.74999994,-72.0,-56.0,0.1,3.0,-15.6591625,-40.659576,0.999998554342981,1.4456569974416137e-05,"('R1-6', 'L3')",True
26800,15205,R1-6,Lai,720575940626966218,720575940620721624,35.0,0.70000017,-72.0,-52.0,0.1,3.0,-46.072266,-55.94207,0.8782446493632311,1.2175534882247283,"('R1-6', 'Lai')",True
17897,11431,R1-6,L3,720575940622044336,720575940618173341,18.0,0.74999994,-72.0,-56.0,0.1,3.0,-30.768774,-40.656143,0.9997775106818003,0.002224893148843321,"('R1-6', 'L3')",True
22280,34453,R1-6,T1,720575940624312772,720575940631002071,7.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.53553,-64.009384,0.00020103235217177272,9.99798952749663,"('R1-6', 'T1')",True
12409,7888,R1-6,Lai,720575940618831387,720575940615348945,15.0,0.70000017,-72.0,-52.0,0.1,3.0,-77.866585,-52.395145,0.00018003211744845263,9.998199529840733,"('R1-6', 'Lai')",True
36893,47024,R1-6,L3,720575940632511555,720575940655612833,23.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.998856,-39.742943,0.0006532142174243298,9.993467708911483,"('R1-6', 'L3')",True
43697,43142,R1-6,L3,720575940640063566,720575940639398453,42.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.980194,-40.613945,0.0006572876933470482,9.993426974152863,"('R1-6', 'L3')",True
24608,19497,R1-6,L1,720575940625708732,720575940622892947,45.0,1.1999998,-72.0,-56.0,0.1,3.0,-26.961216,-39.046947,0.9999374570808296,0.0006254291823844312,"('R1-6', 'L1')",True
7146,25143,R1-6,L3,720575940614721199,720575940626035789,20.0,0.74999994,-72.0,-56.0,0.1,3.0,-78.001076,-55.982742,0.0006527312684173282,9.99347253840148,"('R1-6', 'L3')",True
39678,6352,R1-6,L1,720575940635094809,720575940614016749,12.0,1.1999998,-72.0,-56.0,0.1,3.0,-26.984688,-56.927624,0.9999369658625871,0.0006303413647364991,"('R1-6', 'L1')",True
45519,35287,R1-6,Lai,720575940644764104,720575940631492982,14.0,0.70000017,-72.0,-52.0,0.1,3.0,-78.001076,-52.316357,0.0001721408088281338,9.998278442925761,"('R1-6', 'Lai')",True
1230,31640,R1-6,L2,720575940606723942,720575940629401930,58.0,0.7999999,-72.0,-52.0,0.1,3.0,-78.001076,-12.754104,0.0001721408088281338,9.998278442925761,"('R1-6', 'L2')",True
12077,5408,R1-6,L3,720575940618595585,720575940613087766,30.0,0.74999994,-72.0,-56.0,0.1,3.0,-77.99228,-10.8781595,0.0006546470108475457,9.993453380977465,"('R1-6', 'L3')",True
34005,6224,R1-6,L2,720575940630776108,720575940613866098,55.0,0.7999999,-72.0,-52.0,0.1,3.0,-24.246296,-39.048084,0.9999040161880243,0.0009598381054546035,"('R1-6', 'L2')",True
